Lat;Lon;h;Time;RHO;THETA;FL;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;BAR;IVV;TN;STAT
41,08472542;2,29289035;10370,81345;4986,6875;16,554688;146,217041;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-128;32;1840;No alert, no SPI, aircraft airbone
41,08369066;2,30446808;10370,80704;4990,6719;16,882812;144,766846;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;264;64;32;1840;No alert, no SPI, aircraft airbone
41,08263761;2,31608121;10370,80021;4994,6562;17,222656;143,377075;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-160;32;1840;No alert, no SPI, aircraft airbone
41,08162397;2,32769979;10370,79296;4998,6406;17,570312;142,042236;340,25;WMT69LF;1013;-0,352;96,504;480;0;438;86,660156;263;-256;32;1840;No alert, no SPI, aircraft airbone
41,08061836;2,33928955;10370,78532;5002,625;17,925781;140,767822;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;160;32;1840;No alert, no SPI, aircraft airbone
41,07963946;2,3509001;10370,77725;5006,6172;18,289062;139,542847;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-32;0;1840;No alert, no SPI, aircraft airbone
41,07862337;2,36258565;10370,76873;5010,6094;18,664062;138,36731;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;0;0;1840;No alert, no SPI, aircraft airbone
41,07760988;2,37428359;10370,75979;5014,5938;19,046875;137,241211;340,25;WMT69LF;1013;-0,176;96,504;480;0;438;86,660156;263;-256;0;1840;No alert, no SPI, aircraft airbone
41,07659326;2,38586971;10370,75054;5018,5859;19,433594;136,175537;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-224;0;1840;No alert, no SPI, aircraft airbone
41,07556714;2,39748362;10370,74086;5022,5781;19,828125;135,153809;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;64;-32;1840;No alert, no SPI, aircraft airbone
41,07456667;2,40905688;10370,7308;5026,5625;20,226562;134,176025;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-160;-32;1840;No alert, no SPI, aircraft airbone
41,07350706;2,42061838;10370,72038;5030,5547;20,632812;133,247681;340,25;WMT69LF;1013;-0,176;96,504;480;0;438;86,660156;263;-32;0;1840;No alert, no SPI, aircraft airbone
41,07244235;2,43212682;10370,70961;5034,5469;21,042969;132,363281;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-32;0;1840;No alert, no SPI, aircraft airbone
41,07141065;2,44375861;10370,6983;5038,5391;21,460938;131,500854;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-64;0;1840;No alert, no SPI, aircraft airbone
41,07045242;2,45544417;10370,68649;5042,5469;21,882812;130,6604;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;262;-96;-32;1840;No alert, no SPI, aircraft airbone
41,06945582;2,46706154;10370,67436;5046,5391;22,308594;129,863892;340,25;WMT69LF;1013;-0,352;96,504;478;0;436;86,660156;262;64;-32;1840;No alert, no SPI, aircraft airbone
41,06845875;2,47866399;10370,66185;5050,5156;22,738281;129,100342;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;262;-32;0;1840;No alert, no SPI, aircraft airbone
41,06747756;2,4902764;10370,64891;5054,5078;23,171875;128,364258;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,484375;262;-96;0;1840;No alert, no SPI, aircraft airbone
41,06650289;2,50189464;10370,63556;5058,5;23,609375;127,65564;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,484375;264;-128;0;1840;No alert, no SPI, aircraft airbone
41,06549544;2,51348488;10370,62185;5062,4922;24,050781;126,97998;340,25;WMT69LF;1013;-0,527;96,504;478;0;438;86,660156;264;96;-32;1840;No alert, no SPI, aircraft airbone
41,06447358;2,52507296;10370,60774;5066,4844;24,496094;126,331787;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;264;-192;-32;1840;No alert, no SPI, aircraft airbone
41,06349031;2,53671555;10370,59314;5070,4844;24,945312;125,700073;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,484375;263;128;-32;1840;No alert, no SPI, aircraft airbone
41,0625084;2,54837965;10370,57811;5074,4766;25,398438;125,090332;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;160;0;1840;No alert, no SPI, aircraft airbone
41,06145897;2,55989869;10370,5629;5078,4688;25,851562;124,519043;340,25;WMT69LF;1013;-0,352;96,504;478;0;436;86,660156;263;0;32;1840;No alert, no SPI, aircraft airbone
41,06042332;2,57146226;10370,54722;5082,4609;26,308594;123,964233;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;96;32;1840;No alert, no SPI, aircraft airbone
41,05943312;2,58299491;10370,53116;5086,4609;26,765625;123,425903;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,835938;263;-160;0;1840;No alert, no SPI, aircraft airbone
41,05844491;2,59456674;10370,51464;5090,4609;27,226562;122,904053;340,25;WMT69LF;1013;N/A;N/A;N/A;N/A;N/A;86,660156;263;-96;0;1840;No alert, no SPI, aircraft airbone
41,69722317;1,53558314;10362,87786;5452,6641;35,367188;313,143311;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;287;-160;0;2671;No alert, no SPI, aircraft airbone
41,69416394;1,54776792;10362,89587;5456,6719;34,847656;313,538818;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;64;0;2671;No alert, no SPI, aircraft airbone
41,69107876;1,55985694;10362,91327;5460,6797;34,332031;313,939819;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;-64;0;2671;No alert, no SPI, aircraft airbone
41,68803583;1,57206034;10362,93047;5464,6875;33,816406;314,362793;340;SVA020;1013;0,176;108,457;520;0;472;101,777344;286;-32;0;2671;No alert, no SPI, aircraft airbone
41,6849966;1,58421111;10362,94717;5468,6953;33,304688;314,796753;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;64;32;2671;No alert, no SPI, aircraft airbone
41,6819476;1,59641769;10362,96352;5472,6953;32,792969;315,247192;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;-32;0;2671;No alert, no SPI, aircraft airbone
41,67885735;1,60851651;10362,97926;5476,7031;32,285156;315,703125;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;-224;-32;2671;No alert, no SPI, aircraft airbone
41,67581698;1,62075884;10362,99482;5480,7109;31,777344;316,186523;340;SVA020;1013;0;108,633;520;0;472;101,953125;285;-64;0;2671;No alert, no SPI, aircraft airbone
41,67276028;1,63293369;10363,00985;5484,7188;31,273438;316,680908;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,953125;285;-96;0;2671;No alert, no SPI, aircraft airbone
41,66966892;1,64514567;10363,02447;5488,7188;30,769531;317,191772;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;32;0;2671;No alert, no SPI, aircraft airbone
41,66666564;1,65731626;10363,03868;5492,7266;30,273438;317,724609;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;-32;0;2671;No alert, no SPI, aircraft airbone
41,66358267;1,6694677;10363,05239;5496,7422;29,777344;318,268433;340;SVA020;1013;0,176;108,633;520;0;470;101,777344;284;-32;0;2671;No alert, no SPI, aircraft airbone
41,66050709;1,6817329;10363,06582;5500,75;29,28125;318,839722;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;-32;0;2671;No alert, no SPI, aircraft airbone
41,65735905;1,69386345;10363,0786;5504,7578;28,789062;319,416504;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;64;32;2671;No alert, no SPI, aircraft airbone
41,65425322;1,7060378;10363,09105;5508,7656;28,300781;320,020752;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;-32;32;2671;No alert, no SPI, aircraft airbone
41,65120706;1,71829386;10363,1032;5512,7734;27,816406;320,657959;340;SVA020;1013;0;108,633;522;0;472;101,777344;286;-32;0;2671;No alert, no SPI, aircraft airbone
41,64804865;1,73050196;10363,1148;5516,7734;27,332031;321,306152;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;64;0;2671;No alert, no SPI, aircraft airbone
41,64493083;1,74263431;10363,12591;5520,7812;26,855469;321,976318;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;0;0;2671;No alert, no SPI, aircraft airbone
41,64184547;1,75482849;10363,1367;5524,7969;26,382812;322,679443;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;0;0;2671;No alert, no SPI, aircraft airbone
41,638727;1,7671293;10363,14714;5528,8047;25,910156;323,415527;340;SVA020;1013;0;108,633;522;0;472;101,601562;285;64;0;2671;No alert, no SPI, aircraft airbone
41,63564619;1,77937804;10363,15712;5532,8125;25,445312;324,179077;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;285;-32;0;2671;No alert, no SPI, aircraft airbone
41,63249617;1,79153651;10363,16654;5536,8203;24,984375;324,959106;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;32;0;2671;No alert, no SPI, aircraft airbone
41,62943628;1,80375872;10363,17566;5540,8359;24,53125;325,783081;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;-96;0;2671;No alert, no SPI, aircraft airbone
41,62633392;1,81596092;10363,1843;5544,8438;24,082031;326,634521;340;SVA020;1013;0;108,809;522;0;472;101,601562;285;32;0;2671;No alert, no SPI, aircraft airbone
41,6231837;1,82830664;10363,19261;5548,875;23,632812;327,529907;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;285;32;0;2671;No alert, no SPI, aircraft airbone
41,62010089;1,84055792;10363,20045;5552,8672;23,195312;328,458252;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;285;32;0;2671;No alert, no SPI, aircraft airbone
41,61694552;1,85276324;10363,20777;5556,8828;22,761719;329,414062;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;32;0;2671;No alert, no SPI, aircraft airbone
41,61386112;1,86490481;10363,21468;5560,8906;22,339844;330,408325;340;SVA020;1013;0;108,809;522;0;472;101,601562;286;64;0;2671;No alert, no SPI, aircraft airbone
41,61072724;1,87726674;10363,22127;5564,9062;21,917969;331,463013;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;-64;0;2671;No alert, no SPI, aircraft airbone
41,60763688;1,8895467;10363,2274;5568,9141;21,507812;332,556152;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;32;0;2671;No alert, no SPI, aircraft airbone
41,60453664;1,90182039;10363,2331;5572,9297;21,105469;333,693237;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;0;0;2671;No alert, no SPI, aircraft airbone
41,60141478;1,91407899;10363,23833;5576,9453;20,710938;334,874268;340;SVA020;1013;0;108,809;524;0;472;101,601562;286;-192;-32;2671;No alert, no SPI, aircraft airbone
41,59831084;1,92646562;10363,24322;5580,9609;20,324219;336,121216;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;-64;0;2671;No alert, no SPI, aircraft airbone
41,59519508;1,93870606;10363,24758;5584,9688;19,949219;337,401123;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;285;-64;0;2671;No alert, no SPI, aircraft airbone
41,59204513;1,95098104;10363,25152;5588,9922;19,582031;338,735962;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;285;0;0;2671;No alert, no SPI, aircraft airbone
41,58890984;1,9632482;10363,25502;5593,0078;19,226562;340,125732;340;SVA020;1013;0;108,809;522;0;472;101,777344;285;64;0;2671;No alert, no SPI, aircraft airbone
41,58578588;1,97553868;10363,25811;5597,0234;18,882812;341,575928;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;64;0;2671;No alert, no SPI, aircraft airbone
41,5826503;1,9878104;10363,26076;5601,0391;18,550781;343,081055;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;-128;0;2671;No alert, no SPI, aircraft airbone
41,57948413;2,0000233;10363,26293;5605,0625;18,230469;344,63562;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;64;32;2671;No alert, no SPI, aircraft airbone
41,57635834;2,01222308;10363,2647;5609,1016;17,925781;346,25061;340;SVA020;1013;0;108,809;522;0;470;101,777344;284;-32;0;2671;No alert, no SPI, aircraft airbone
41,57319408;2,02443174;10363,26603;5613,1016;17,632812;347,926025;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;-32;0;2671;No alert, no SPI, aircraft airbone
41,57005041;2,0366629;10363,26694;5617,125;17,355469;349,667358;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;0;0;2671;No alert, no SPI, aircraft airbone
41,56692074;2,04898784;10363,26744;5621,1406;17,09375;351,485596;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;32;0;2671;No alert, no SPI, aircraft airbone
41,56377352;2,06127416;10363,2675;5625,1641;16,847656;353,358765;340;SVA020;1013;0;108,809;524;0;470;101,777344;284;-96;-32;2671;No alert, no SPI, aircraft airbone
41,56059931;2,0735295;10363,26711;5629,1875;16,617188;355,286865;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;96;0;2671;No alert, no SPI, aircraft airbone
41,55746087;2,08585637;10363,2663;5633,2109;16,40625;357,286377;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;0;0;2671;No alert, no SPI, aircraft airbone
41,55426945;2,09810966;10363,26504;5637,2344;16,210938;359,329834;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;64;-32;2671;No alert, no SPI, aircraft airbone
41,55108571;2,11043235;10363,26334;5641,2578;16,035156;1,439209;340;SVA020;1013;0;108,809;526;0;470;101,601562;284;32;0;2671;No alert, no SPI, aircraft airbone
41,54796392;2,12278624;10363,26124;5645,2891;15,882812;3,603516;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;224;0;2671;No alert, no SPI, aircraft airbone
41,54476247;2,13502996;10363,25868;5649,3125;15,746094;5,795288;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;284;-128;0;2671;No alert, no SPI, aircraft airbone
41,5415999;2,14736186;10363,25569;5653,3359;15,632812;8,041992;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;285;96;0;2671;No alert, no SPI, aircraft airbone
41,53839563;2,15973926;10363,25223;5657,3594;15,539062;10,332642;340;SVA020;1013;-0,176;108,984;526;0;472;101,777344;285;160;32;2671;No alert, no SPI, aircraft airbone
41,53522116;2,17208928;10363,24836;5661,4062;15,46875;12,645264;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;96;32;2671;No alert, no SPI, aircraft airbone
41,53206571;2,18445416;10363,24405;5665,4375;15,421875;14,979858;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;-96;0;2671;No alert, no SPI, aircraft airbone
41,52888239;2,19670234;10363,23933;5669,4453;15,394531;17,30896;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;-32;32;2671;No alert, no SPI, aircraft airbone
41,52569621;2,2090447;10363,23414;5673,4688;15,390625;19,660034;340;SVA020;1013;0;108,984;526;0;472;101,601562;286;64;32;2671;No alert, no SPI, aircraft airbone
41,52245551;2,2213726;10363,2285;5677,5;15,40625;22,011108;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;64;32;2671;No alert, no SPI, aircraft airbone
41,51923197;2,23370081;10363,22243;5681,5234;15,445312;24,351196;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;-224;0;2671;No alert, no SPI, aircraft airbone
41,5160447;2,24599008;10363,21595;5685,5469;15,507812;26,663818;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;32;0;2671;No alert, no SPI, aircraft airbone
41,51287509;2,25831174;10363,20903;5689,5781;15,59375;28,954468;340;SVA020;1013;0,176;108,984;526;0;472;101,953125;286;-160;0;2671;No alert, no SPI, aircraft airbone
41,50965077;2,27065788;10363,20165;5693,6016;15,699219;31,223145;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,953125;286;-32;0;2671;No alert, no SPI, aircraft airbone
41,50648419;2,28297683;10363,19386;5697,625;15,828125;33,442383;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,953125;286;-64;0;2671;No alert, no SPI, aircraft airbone
41,503259;2,29535852;10363,18558;5701,6484;15,976562;35,634155;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,777344;286;-32;0;2671;No alert, no SPI, aircraft airbone
41,49999796;2,30761834;10363,17692;5705,6797;16,140625;37,765503;340;SVA020;1013;0;109,16;526;0;472;101,777344;286;0;0;2671;No alert, no SPI, aircraft airbone
41,49675234;2,31999657;10363,16775;5709,7031;16,328125;39,858398;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;64;0;2671;No alert, no SPI, aircraft airbone
41,49352395;2,33236324;10363,15816;5713,7266;16,535156;41,890869;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;-64;0;2671;No alert, no SPI, aircraft airbone
41,49026485;2,34467958;10363,14816;5717,75;16,757812;43,862915;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;285;-64;0;2671;No alert, no SPI, aircraft airbone
41,4870664;2,35698071;10363,13776;5721,7734;17;45,76355;340;SVA020;1013;-0,176;109,16;526;0;470;101,425781;284;96;32;2671;No alert, no SPI, aircraft airbone
41,48385044;2,36926932;10363,12692;5725,7969;17,257812;47,60376;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;284;128;32;2671;No alert, no SPI, aircraft airbone
41,48060342;2,38158245;10363,11562;5729,8359;17,53125;49,389038;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;285;0;32;2671;No alert, no SPI, aircraft airbone
41,47737177;2,39388708;10363,1039;5733,8359;17,820312;51,108398;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;284;-32;0;2671;No alert, no SPI, aircraft airbone
41,4741875;2,40617476;10363,09178;5737,8516;18,125;52,756348;340;SVA020;1013;0;109,16;526;0;470;101,425781;284;-64;0;2671;No alert, no SPI, aircraft airbone
41,47095557;2,41845054;10363,07921;5741,875;18,441406;54,349365;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;285;-32;0;2671;No alert, no SPI, aircraft airbone
41,46767702;2,430838;10363,06609;5745,8906;18,773438;55,898438;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,25;287;96;0;2671;No alert, no SPI, aircraft airbone
41,46441506;2,4431844;10363,05257;5749,9062;19,117188;57,381592;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,25;287;-32;-32;2671;No alert, no SPI, aircraft airbone
41,4611867;2,45549798;10363,03866;5753,9219;19,472656;58,798828;340;SVA020;1013;-0,176;109,16;528;0;474;101,425781;287;96;-32;2671;No alert, no SPI, aircraft airbone
41,45794953;2,46772863;10363,02441;5757,9453;19,835938;60,15564;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;287;-32;-32;2671;No alert, no SPI, aircraft airbone
41,45467334;2,48001881;10363,00964;5761,9609;20,210938;61,468506;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;287;-32;0;2671;No alert, no SPI, aircraft airbone
41,45150711;2,49227664;10362,99452;5765,9766;20,597656;62,709961;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;287;0;0;2671;No alert, no SPI, aircraft airbone
41,44835593;2,50448758;10362,97902;5769,9844;20,992188;63,896484;340;SVA020;1013;0,176;109,16;526;0;474;101,425781;286;96;0;2671;No alert, no SPI, aircraft airbone
41,44514813;2,51671105;10362,96306;5774;21,394531;65,044556;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;286;32;32;2671;No alert, no SPI, aircraft airbone
41,44201383;2,52897661;10362,94664;5778,0156;21,808594;66,137695;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;287;-32;-32;2671;No alert, no SPI, aircraft airbone
41,43878994;2,54119612;10362,92982;5782,0234;22,226562;67,197876;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,601562;286;-96;-32;2671;No alert, no SPI, aircraft airbone
41,43554588;2,55343476;10362,91254;5786,0391;22,652344;68,219604;340;SVA020;1013;0,176;109,16;526;0;472;101,601562;286;-32;-32;2671;No alert, no SPI, aircraft airbone
41,43232681;2,5656783;10362,89483;5790,0703;23,085938;69,197388;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;286;-192;0;2671;No alert, no SPI, aircraft airbone
41,42911295;2,57794701;10362,87665;5794,0625;23,527344;70,136719;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;286;32;0;2671;No alert, no SPI, aircraft airbone
41,4257893;2,59020717;10362,85803;5798,0781;23,972656;71,054077;340;SVA020;1013;N/A;N/A;N/A;N/A;N/A;101,425781;286;192;0;2671;No alert, no SPI, aircraft airbone
41,09231933;2,59570474;2697,157173;6398,7734;25,660156;119,036865;88,5;VLG7895;1017;0,176;-94,043;278;-0,062;286;-90,878906;250;-1280;-1184;2631;No alert, no SPI, aircraft airbone
41,09202587;2,5889622;2674,307281;6402,7969;25,402344;119,4104;87,75;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-90,878906;249;-1248;-1216;2631;No alert, no SPI, aircraft airbone
41,0916526;2,58233643;2643,837116;6406,8047;25,152344;119,794922;86,75;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-91,054688;249;-1248;-1312;2631;No alert, no SPI, aircraft airbone
41,09133652;2,57551957;2620,987068;6410,7969;24,894531;120,19043;86;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-91,582031;249;-1440;-1408;2631;No alert, no SPI, aircraft airbone
41,09097828;2,56884597;2590,516696;6414,7969;24,644531;120,591431;85;VLG7895;1017;-0,176;-93,691;276;-0,062;282;-92,109375;250;-1312;-1472;2631;No alert, no SPI, aircraft airbone
41,09071382;2,56211545;2560,046228;6418,8047;24,390625;120,992432;84;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,285156;250;-1536;-1472;2631;No alert, no SPI, aircraft airbone
41,09031015;2,55544275;2529,575606;6422,8047;24,144531;121,415405;83;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,636719;249;-1504;-1440;2631;No alert, no SPI, aircraft airbone
41,08990685;2,548634;2499,105032;6426,8125;23,894531;121,854858;82;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,636719;250;-1504;-1472;2631;No alert, no SPI, aircraft airbone
41,08959811;2,54197035;2468,634085;6430,8203;23,648438;122,283325;81;VLG7895;1017;0,527;-94,219;274;0;282;-92,636719;250;-1440;-1408;2631;No alert, no SPI, aircraft airbone
41,08922513;2,53531289;2445,783024;6434,8203;23,40625;122,728271;80,25;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,636719;250;-1248;-1344;2631;No alert, no SPI, aircraft airbone
41,08888401;2,52865207;2415,311821;6438,8281;23,164062;123,178711;79,25;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,636719;251;-1184;-1280;2631;No alert, no SPI, aircraft airbone
41,08845292;2,52197034;2392,460549;6442,8438;22,925781;123,651123;78,5;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,988281;250;-1280;-1248;2631;No alert, no SPI, aircraft airbone
41,08811779;2,51533993;2361,989037;6446,8438;22,6875;124,118042;77,5;VLG7895;1017;0,352;-94,219;272;-0,062;280;-92,988281;250;-1216;-1280;2631;No alert, no SPI, aircraft airbone
41,08772658;2,50871556;2339,13741;6450,8516;22,453125;124,60144;76,75;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,8125;249;-1152;-1280;2631;No alert, no SPI, aircraft airbone
41,08731512;2,50203512;2308,665727;6454,8594;22,21875;125,101318;75,75;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,460938;248;-1376;-1440;2631;No alert, no SPI, aircraft airbone
41,08693683;2,49544629;2278,193787;6458,8672;21,988281;125,601196;74,75;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,8125;249;-1696;-1600;2631;No alert, no SPI, aircraft airbone
41,08661145;2,48875558;2247,721812;6462,8906;21,753906;126,112061;73,75;VLG7895;1017;0,352;-94,043;270;0,125;278;-92,988281;249;-1728;-1664;2631;No alert, no SPI, aircraft airbone
41,086198;2,4821449;2217,249649;6466,8828;21,527344;126,639404;72,75;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,988281;249;-1632;-1632;2631;No alert, no SPI, aircraft airbone
41,08585547;2,47556136;2179,157292;6470,8906;21,300781;127,166748;71,5;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,988281;250;-1568;-1632;2631;No alert, no SPI, aircraft airbone
41,0854822;2,46888842;2148,684917;6474,8906;21,074219;127,716064;70,5;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,988281;249;-1600;-1504;2631;No alert, no SPI, aircraft airbone
41,0851187;2,46228072;2118,212333;6478,8984;20,851562;128,270874;69,5;VLG7895;1017;0,352;-94,219;270;-0,062;276;-92,988281;249;-1568;-1568;2631;No alert, no SPI, aircraft airbone
41,08473897;2,45571046;2087,739585;6482,9062;20,632812;128,83667;68,5;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,988281;249;-1760;-1696;2631;No alert, no SPI, aircraft airbone
41,08439962;2,44902085;2049,646814;6486,9141;20,410156;129,418945;67,25;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-92,988281;249;-1696;-1728;2631;No alert, no SPI, aircraft airbone
41,08407598;2,4423933;2019,173837;6490,9219;20,191406;130,006714;66,25;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-93,339844;248;-1632;-1696;2631;No alert, no SPI, aircraft airbone
41,08369013;2,43575264;1981,080769;6494,9297;19,976562;130,616455;65;VLG7895;1017;0,352;-93,867;272;0;274;-93,515625;248;-1984;-1952;2631;No alert, no SPI, aircraft airbone
41,08333876;2,42908472;1942,987579;6498,9453;19,761719;131,237183;63,75;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-93,691406;249;-1888;-1888;2631;No alert, no SPI, aircraft airbone
41,08304741;2,42241853;1904,894227;6502,9453;19,546875;131,863403;62,5;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-93,691406;249;-2048;-1952;2631;No alert, no SPI, aircraft airbone
41,08267953;2,41571182;1859,180814;6506,9609;19,335938;132,51709;61;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-94,042969;252;-1984;-1888;2631;No alert, no SPI, aircraft airbone
41,08231477;2,40891798;1828,707345;6510,9688;19,125;133,192749;60;VLG7895;1017;-0,352;-94,219;276;-0,031;276;-94,042969;253;-1632;-1600;2631;No alert, no SPI, aircraft airbone
41,08197311;2,40219089;1798,233666;6514,9688;18,917969;133,873901;59;VLG7895;1017;N/A;N/A;N/A;N/A;N/A;-94,042969;252;-1504;-1440;2631;No alert, no SPI, aircraft airbone
